ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
9968,18B,Mpesa,OJHREYKGXL,07-02-18,7:05,Rongo,Nairobi,Bus,49
9968,17B,Mpesa,XQDYCXQ73V,07-02-18,7:05,Rongo,Nairobi,Bus,49
10007,3,Mpesa,AORCZAHSAU,11-01-18,9:40,Kisii,Nairobi,shuttle,11
10007,6,Mpesa,VI3FLURWYQ,11-01-18,9:40,Kisii,Nairobi,shuttle,11
10007,5,Mpesa,YXMWMVKNUK,11-01-18,9:40,Kisii,Nairobi,shuttle,11
10007,2,Mpesa,BZ4DG4ZQUB,11-01-18,9:40,Kisii,Nairobi,shuttle,11
10008,9,Mpesa,ZVRLMF2ME1,11-01-18,9:30,Kisii,Nairobi,shuttle,11
10008,10,Mpesa,2GVYJ1JZFG,11-01-18,9:30,Kisii,Nairobi,shuttle,11
10008,8,Mpesa,71OFHPU2SL,11-01-18,9:30,Kisii,Nairobi,shuttle,11
10009,4B,Mpesa,LL5T1WJQZ9,07-02-18,7:08,Migori,Nairobi,Bus,49
9968,17A,Mpesa,XFNHPYZDDN,07-02-18,7:05,Rongo,Nairobi,Bus,49
10008,5,Mpesa,HKUF7BQPOZ,11-01-18,9:30,Kisii,Nairobi,shuttle,11
9968,15A,Mpesa,9EIMYGDKFX,07-02-18,7:05,Rongo,Nairobi,Bus,49
9988,16A,Mpesa,CKMI5Y59YC,07-02-18,7:06,Kijauri,Nairobi,Bus,49
10008,6,Mpesa,HSSRWNXZHP,11-01-18,9:30,Kisii,Nairobi,shuttle,11
10010,1,Mpesa,BMQ1HISIFL,11-01-18,9:10,Kisii,Nairobi,shuttle,11
10011,10,Mpesa,Q1UPBIQNV6,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10011,9,Mpesa,2MAHI86DKX,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10011,1X,Mpesa,MDUM54JJRE,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10011,7,Mpesa,OHQDFY8Y6B,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10011,8,Mpesa,ZUOAGPWLAY,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10011,4,Mpesa,ZYY91W9FGO,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10011,5,Mpesa,MT8TLUTMUS,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10011,3,Mpesa,9YA48WKVQK,11-01-18,9:20,Kisii,Nairobi,shuttle,11
10010,10,Mpesa,9M1DIYIIWQ,11-01-18,9:10,Kisii,Nairobi,shuttle,11
10010,9,Mpesa,DNJMZE8WMG,11-01-18,9:10,Kisii,Nairobi,shuttle,11
9967,4A,Mpesa,KW3ZMPSDBI,07-02-18,7:12,Migori,Nairobi,Bus,49
10010,7,Mpesa,WONNAZ3ACU,11-01-18,9:10,Kisii,Nairobi,shuttle,11
9968,23B,Mpesa,BR4C5SVEVM,07-02-18,7:05,Rongo,Nairobi,Bus,49
9968,19B,Mpesa,CFESHGWA6Q,07-02-18,7:05,Rongo,Nairobi,Bus,49
10010,6,Mpesa,DJ9TPYY2SC,11-01-18,9:10,Kisii,Nairobi,shuttle,11
10012,20A,Mpesa,0YLFNWHGDJ,07-02-18,7:05,Nyachenge,Nairobi,Bus,49
10010,8,Mpesa,EH4PIPROIZ,11-01-18,9:10,Kisii,Nairobi,shuttle,11
10010,4,Mpesa,B69WNBMXIL,11-01-18,9:10,Kisii,Nairobi,shuttle,11
10010,3,Mpesa,TINB1QRK79,11-01-18,9:10,Kisii,Nairobi,shuttle,11
10010,2,Mpesa,JNX7JTOP0M,11-01-18,9:10,Kisii,Nairobi,shuttle,11
10013,1,Mpesa,NZY7FM5FSB,11-01-18,8:00,Kisii,Nairobi,shuttle,11
9968,20B,Mpesa,PQAESLYPXR,07-02-18,7:05,Rongo,Nairobi,Bus,49
10014,8B,Mpesa,SFWHND8Q2M,07-02-18,7:04,Rongo,Nairobi,Bus,49
9978,15A,Mpesa,GDVGBTIG12,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
9965,7B,Mpesa,M6ETJTHC9W,07-02-18,7:08,Awendo,Nairobi,Bus,49
10015,10,Mpesa,R0VVMWUIL6,07-02-18,6:30,Kijauri,Nairobi,shuttle,11
9968,19A,Mpesa,FZAMS2HCUF,07-02-18,7:05,Rongo,Nairobi,Bus,49
9978,13A,Mpesa,KLPWWSI5MW,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10016,16B,Mpesa,DSU1GSCBV5,07-02-18,7:15,Migori,Nairobi,Bus,49
10016,15B,Mpesa,2BOCGQB4Y4,07-02-18,7:15,Migori,Nairobi,Bus,49
10016,11A,Mpesa,LMWY46XJEY,07-02-18,7:15,Migori,Nairobi,Bus,49
9968,21A,Mpesa,T9AYHSU6KD,07-02-18,7:05,Rongo,Nairobi,Bus,49
9978,8A,Mpesa,YTYUK1PRTJ,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
9965,5A,Mpesa,YMZGZROSRQ,07-02-18,7:08,Awendo,Nairobi,Bus,49
9978,14A,Mpesa,SGCGLLBP4L,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10009,12B,Mpesa,XLWAFABSKZ,07-02-18,7:08,Migori,Nairobi,Bus,49
10009,11B,Mpesa,JDIQGPNNOZ,07-02-18,7:08,Migori,Nairobi,Bus,49
9978,7A,Mpesa,J7O6D4SXDZ,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10016,14B,Mpesa,QESLVHJSGQ,07-02-18,7:15,Migori,Nairobi,Bus,49
9978,5A,Mpesa,JM9LDA35FT,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10016,21A,Mpesa,POFKWC591U,07-02-18,7:15,Migori,Nairobi,Bus,49
9978,6A,Mpesa,UKFTDTWMZG,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10016,18B,Mpesa,RCJTS30RBE,07-02-18,7:15,Migori,Nairobi,Bus,49
10016,4B,Mpesa,AWSFICNP0P,07-02-18,7:15,Migori,Nairobi,Bus,49
10016,19A,Mpesa,VGGBFZAQUR,07-02-18,7:15,Migori,Nairobi,Bus,49
10017,3A,Mpesa,DGZZFYTPRL,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10014,1B,Mpesa,YCGYTLA39I,07-02-18,7:04,Rongo,Nairobi,Bus,49
10009,5B,Mpesa,ZLIW6ODPSL,07-02-18,7:08,Migori,Nairobi,Bus,49
9978,10A,Mpesa,4ZMX2PP9NK,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
9978,9A,Mpesa,ZU4QEWBRAS,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10017,14A,Mpesa,PWQZIVON8P,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10016,3B,Mpesa,Z884JYAHII,07-02-18,7:15,Migori,Nairobi,Bus,49
10017,19A,Mpesa,OH0B3D8ENB,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10017,17A,Mpesa,DEGMT4GEP9,07-02-18,7:08,Kehancha,Nairobi,Bus,49
9978,4A,Mpesa,MNBDDDK8KS,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10017,12A,Mpesa,OFUK1RJEAK,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10018,9,Mpesa,QOP1ZPJ7DH,07-02-18,5:50,Kijauri,Nairobi,shuttle,11
10017,15A,Mpesa,QRK8NIMJOQ,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10017,4A,Mpesa,OTYKNNU8FP,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10017,13A,Mpesa,XPMOQHTXZO,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10017,10A,Mpesa,DQVA84BZOD,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10019,5,Mpesa,WDMGCZ3BVL,07-02-18,5:40,Kijauri,Nairobi,shuttle,11
10020,1X,Mpesa,YG4SSJOM1Z,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10019,3,Mpesa,95JQZBCRKT,07-02-18,5:40,Kijauri,Nairobi,shuttle,11
10017,9A,Mpesa,1REYIE0RL1,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10017,11A,Mpesa,N9TV1DSX0R,07-02-18,7:08,Kehancha,Nairobi,Bus,49
10021,2,Mpesa,MA9T9PNLAB,11-01-18,9:00,Kisii,Nairobi,shuttle,11
9968,16A,Mpesa,XEXLVCNK0J,07-02-18,7:05,Rongo,Nairobi,Bus,49
9964,11A,Mpesa,MPCTAVXMSA,07-02-18,7:09,Homa Bay,Nairobi,Bus,49
10016,17A,Mpesa,ZTWPCA1RGX,07-02-18,7:15,Migori,Nairobi,Bus,49
10016,2B,Mpesa,YR97CKLIMQ,07-02-18,7:15,Migori,Nairobi,Bus,49
9964,6A,Mpesa,WF82XP64WZ,07-02-18,7:09,Homa Bay,Nairobi,Bus,49
9964,5A,Mpesa,IYJTZ7YIOZ,07-02-18,7:09,Homa Bay,Nairobi,Bus,49
9967,23A,Mpesa,1TLK0UTUZE,07-02-18,7:12,Migori,Nairobi,Bus,49
9964,4B,Mpesa,0AS0YW9JRC,07-02-18,7:09,Homa Bay,Nairobi,Bus,49
9967,11A,Mpesa,T8QVYIWWL1,07-02-18,7:12,Migori,Nairobi,Bus,49
9968,16B,Mpesa,GPEU312XIV,07-02-18,7:05,Rongo,Nairobi,Bus,49
9968,8B,Mpesa,S0IPRGPWG2,07-02-18,7:05,Rongo,Nairobi,Bus,49
9968,22A,Mpesa,UFAXRPMIQV,07-02-18,7:05,Rongo,Nairobi,Bus,49
9978,3A,Mpesa,UJQJJNXFMP,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10017,14B,Mpesa,SGHLN5WBMI,07-02-18,7:08,Kehancha,Nairobi,Bus,49
9968,8A,Mpesa,IRROD7QF3E,07-02-18,7:05,Rongo,Nairobi,Bus,49
10021,9,Mpesa,NQF779ARCH,11-01-18,9:00,Kisii,Nairobi,shuttle,11
9978,12A,Mpesa,VG6OYNQLDH,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10024,5,Mpesa,WHOB4ISUAA,11-01-18,8:50,Kisii,Nairobi,shuttle,11
10025,4,Mpesa,CQ5FRGZS5Q,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10025,7,Mpesa,QOKXYVOJVE,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10021,6,Mpesa,DQTUIBRZNA,11-01-18,9:00,Kisii,Nairobi,shuttle,11
10021,5,Mpesa,ERPXXDGUVP,11-01-18,9:00,Kisii,Nairobi,shuttle,11
10021,4,Mpesa,KQBMTTTU9K,11-01-18,9:00,Kisii,Nairobi,shuttle,11
10021,3,Mpesa,TKSSMUAYGP,11-01-18,9:00,Kisii,Nairobi,shuttle,11
10029,10,Mpesa,MGXB92DJB2,11-01-18,8:40,Kisii,Nairobi,shuttle,11
10029,9,Mpesa,TLMTYNLHQL,11-01-18,8:40,Kisii,Nairobi,shuttle,11
10029,7,Mpesa,TLQ5GXWXQQ,11-01-18,8:40,Kisii,Nairobi,shuttle,11
10029,6,Mpesa,4YIOUWN3OK,11-01-18,8:40,Kisii,Nairobi,shuttle,11
10029,4,Mpesa,FLRWNF6EA7,11-01-18,8:40,Kisii,Nairobi,shuttle,11
10029,3,Mpesa,PPINK5F1SX,11-01-18,8:40,Kisii,Nairobi,shuttle,11
10033,4,Mpesa,GPXFJGSZP8,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10033,3,Mpesa,XGHKACZU5J,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10033,2,Mpesa,ZWO1LDD0GX,11-01-18,8:30,Kisii,Nairobi,shuttle,11
9978,6B,Mpesa,8HKRGM7LPF,07-02-18,7:04,Homa Bay,Nairobi,Bus,49
10033,7,Mpesa,B4WO8OOXJY,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10033,5,Mpesa,VZDLRA4W4B,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10033,9,Mpesa,EIPWAVMZUY,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10033,10,Mpesa,D9SJZABCGZ,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10033,6,Mpesa,WWRFXSZRD9,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10033,8,Mpesa,S0OVPBBWR6,11-01-18,8:30,Kisii,Nairobi,shuttle,11
10021,7,Mpesa,NDV3AEAKOB,11-01-18,9:00,Kisii,Nairobi,shuttle,11
10013,4,Mpesa,CUGEAFTNVO,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10013,7,Mpesa,29U7LQV9DV,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10020,7,Mpesa,BRDIKA5LTN,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,6,Mpesa,ODQX9HLVA2,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,5,Mpesa,5G53PNHQQR,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,4,Mpesa,GRY2DYB5YJ,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,9,Mpesa,8M762DKOO9,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,10,Mpesa,CM4PVQI1DM,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,8,Mpesa,HDKDRWWHMN,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,3,Mpesa,RVG4QYV1JM,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10020,2,Mpesa,OEWNGXWYOO,11-01-18,8:20,Kisii,Nairobi,shuttle,11
10025,5,Mpesa,B6MKYCG5DI,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10025,10,Mpesa,ASHS8MGP8F,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10025,8,Mpesa,VLQ2AXV5Q0,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10025,9,Mpesa,KV9WCMJPVY,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10034,1X,Mpesa,DK3SCKFLUW,11-01-18,7:50,Kisii,Nairobi,shuttle,11
10025,6,Mpesa,LBVY6CWNRI,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10025,3,Mpesa,WD0PXQJZI6,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10025,2,Mpesa,N254K4435U,11-01-18,8:10,Kisii,Nairobi,shuttle,11
10013,3,Mpesa,NPJVOWIKL0,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10013,5,Mpesa,AP9DCL8WM4,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10013,8,Mpesa,ZQFUBPHFVS,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10013,2,Mpesa,JIZPYVSYTI,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10013,6,Mpesa,RTLLATSQ7U,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10013,10,Mpesa,YBFLR23G6S,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10013,9,Mpesa,JZPSXH3PCK,11-01-18,8:00,Kisii,Nairobi,shuttle,11
10034,3,Mpesa,ROB0X8DIM5,11-01-18,7:50,Kisii,Nairobi,shuttle,11
10034,2,Mpesa,0DP6UTTD0W,11-01-18,7:50,Kisii,Nairobi,shuttle,11
10034,5,Mpesa,L4HN0KAONQ,11-01-18,7:50,Kisii,Nairobi,shuttle,11
10034,4,Mpesa,HXZKDMYXJW,11-01-18,7:50,Kisii,Nairobi,shuttle,11
10035,1,Mpesa,IS3KBLVPXN,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10034,10,Mpesa,2CNXBDWZ7H,11-01-18,7:50,Kisii,Nairobi,shuttle,11
10036,24A,Mpesa,NGQZHAJNY5,08-02-18,7:05,Rongo,Nairobi,Bus,49
10037,25,Mpesa,PHPZHKWNVB,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,24A,Mpesa,KIRG6APVQA,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,23A,Mpesa,BU6HWO5AHL,08-02-18,19:07,Sirare,Nairobi,Bus,49
10038,8B,Mpesa,9SJ6G9B6IG,08-02-18,7:05,Nyachenge,Nairobi,Bus,49
10039,24A,Mpesa,ASNKTXSZWI,08-02-18,7:04,Rongo,Nairobi,Bus,49
10037,17A,Mpesa,GWVMCSX0EJ,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,16A,Mpesa,YRADDM8JRH,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,21B,Mpesa,9V5PNN0IYU,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,22A,Mpesa,OOJ3KUYE4F,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,21A,Mpesa,SL6NCLP1NA,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,5B,Mpesa,VTD33Y1OQF,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,20A,Mpesa,QAOSJEEMSR,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,19A,Mpesa,MFRCFT5NP2,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,6B,Mpesa,ARO8BFSU2A,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,9B,Mpesa,RO1YAT1K8T,08-02-18,19:07,Sirare,Nairobi,Bus,49
10040,9B,Mpesa,TWNTC8SJQ7,08-02-18,7:04,Homa Bay,Nairobi,Bus,49
10037,8B,Mpesa,IX8WPQWTSK,08-02-18,19:07,Sirare,Nairobi,Bus,49
10034,9,Mpesa,1CF59OBQJB,11-01-18,7:50,Kisii,Nairobi,shuttle,11
10037,13B,Mpesa,ZEN50VBMKP,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,7B,Mpesa,KFVLXV4C1O,08-02-18,19:07,Sirare,Nairobi,Bus,49
10035,10,Mpesa,S8UINEZBZ1,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10041,7A,Mpesa,S3BTLISRWN,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10037,12B,Mpesa,EPKVXIWRXD,08-02-18,19:07,Sirare,Nairobi,Bus,49
10041,13A,Mpesa,RFUSSKEMVW,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10037,14A,Mpesa,2RES6KDRWD,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,14B,Mpesa,TDH4ISU9DV,08-02-18,19:07,Sirare,Nairobi,Bus,49
10039,7B,Mpesa,ZZBVEO9UHF,08-02-18,7:04,Rongo,Nairobi,Bus,49
10041,11B,Mpesa,EYKJWGJ4MG,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10042,21A,Mpesa,8ZO7Y9TUKK,08-02-18,7:12,Migori,Nairobi,Bus,49
10037,13A,Mpesa,GHCEQNKEUQ,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,10A,Mpesa,6WFRCPY5VL,08-02-18,19:07,Sirare,Nairobi,Bus,49
10036,16A,Mpesa,N0CQM5QMFP,08-02-18,7:05,Rongo,Nairobi,Bus,49
10037,10B,Mpesa,8FG4W4JYDT,08-02-18,19:07,Sirare,Nairobi,Bus,49
10036,8B,Mpesa,EUX7AYOJMQ,08-02-18,7:05,Rongo,Nairobi,Bus,49
10037,15B,Mpesa,WPWSNG0FQJ,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,3A,Mpesa,QUUOGJOEPK,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,4A,Mpesa,UIPO572QED,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,9A,Mpesa,9V6QCRVHK3,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,18B,Mpesa,7NXJVTHK1F,08-02-18,19:07,Sirare,Nairobi,Bus,49
10041,10B,Mpesa,KT5AKSAKJB,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10041,9B,Mpesa,RGSVVN5QT8,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10035,9,Mpesa,1KCF2I2Z7S,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10042,12B,Mpesa,RTGAJR7SPE,08-02-18,7:12,Migori,Nairobi,Bus,49
10042,11B,Mpesa,RGUW2OD2LW,08-02-18,7:12,Migori,Nairobi,Bus,49
10041,5B,Mpesa,PAMKBGIRYA,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10042,9B,Mpesa,BTSSFXLGT8,08-02-18,7:12,Migori,Nairobi,Bus,49
10037,20B,Mpesa,O9EKDCCLOL,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,19B,Mpesa,KDMX1UUMJP,08-02-18,19:07,Sirare,Nairobi,Bus,49
10035,8,Mpesa,CMVXBW8OUR,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10037,11B,Mpesa,43RYFW62LU,08-02-18,19:07,Sirare,Nairobi,Bus,49
10041,6A,Mpesa,MGRB6TIRAC,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10041,5A,Mpesa,LW6K8OUVTD,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10043,15A,Mpesa,K9OAFZYER4,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10042,10B,Mpesa,EZ8FOAYLN8,08-02-18,7:12,Migori,Nairobi,Bus,49
10042,8A,Mpesa,6LFYRTGOVZ,08-02-18,7:12,Migori,Nairobi,Bus,49
10037,3B,Mpesa,XRZH8YKAU2,08-02-18,19:07,Sirare,Nairobi,Bus,49
10036,1B,Mpesa,YDEYS0XWDT,08-02-18,7:05,Rongo,Nairobi,Bus,49
10042,7A,Mpesa,1Y7TEMPQJN,08-02-18,7:12,Migori,Nairobi,Bus,49
10043,14B,Mpesa,ZYQKN5OZTF,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10044,8,Mpesa,HEPYT0FQIB,11-01-18,7:30,Kisii,Nairobi,shuttle,11
10035,7,Mpesa,8JBFNXV268,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10035,6,Mpesa,CRBN494YIF,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10021,10,Mpesa,1RGRONY5H7,11-01-18,9:00,Kisii,Nairobi,shuttle,11
10041,6B,Mpesa,2LAEXZNLFQ,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10037,6A,Mpesa,CBP1XJ5HIK,08-02-18,19:07,Sirare,Nairobi,Bus,49
10041,3B,Mpesa,KKO5UBAZ33,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10042,22B,Mpesa,HFD1CZBRLL,08-02-18,7:12,Migori,Nairobi,Bus,49
10042,23B,Mpesa,9GHFDVKK3H,08-02-18,7:12,Migori,Nairobi,Bus,49
10042,20B,Mpesa,WXJNDSM3KS,08-02-18,7:12,Migori,Nairobi,Bus,49
10042,19B,Mpesa,QVL1O5PD76,08-02-18,7:12,Migori,Nairobi,Bus,49
10043,9A,Mpesa,QNN8FWPLLU,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10041,4B,Mpesa,PL218HKLDD,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10041,12A,Mpesa,4XVW2RGLST,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10042,20A,Mpesa,40B0ATXXNJ,08-02-18,7:12,Migori,Nairobi,Bus,49
10043,14A,Mpesa,EXQGTWIYPU,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10043,13A,Mpesa,KEIDFKKMKT,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10037,5A,Mpesa,L39PIUB6SA,08-02-18,19:07,Sirare,Nairobi,Bus,49
10024,6,Mpesa,5ZPYFCSZ30,11-01-18,8:50,Kisii,Nairobi,shuttle,11
10041,8A,Mpesa,XAUIBBCJ2N,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10021,8,Mpesa,TGHM9SN6AK,11-01-18,9:00,Kisii,Nairobi,shuttle,11
10024,10,Mpesa,K6STY7ANFE,11-01-18,8:50,Kisii,Nairobi,shuttle,11
10003,16B,Mpesa,MJEPSPX6LS,11-01-18,19:04,Kisii,Nairobi,Bus,49
10037,16B,Mpesa,VLTLDTUMIB,08-02-18,19:07,Sirare,Nairobi,Bus,49
10042,4A,Mpesa,F0LO9VTXPU,08-02-18,7:12,Migori,Nairobi,Bus,49
10003,15B,Mpesa,JDPIDWQY41,11-01-18,19:04,Kisii,Nairobi,Bus,49
10043,4B,Mpesa,BUNW1YQZ7K,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10003,8B,Mpesa,DVG7J1RJKD,11-01-18,19:04,Kisii,Nairobi,Bus,49
10003,7B,Mpesa,JWQNBTD3NW,11-01-18,19:04,Kisii,Nairobi,Bus,49
10024,9,Mpesa,HRWUX5KHYD,11-01-18,8:50,Kisii,Nairobi,shuttle,11
10024,8,Mpesa,LZSFM04MYI,11-01-18,8:50,Kisii,Nairobi,shuttle,11
10042,6A,Mpesa,CMVG8ND0MC,08-02-18,7:12,Migori,Nairobi,Bus,49
10043,3B,Mpesa,ZOKGV9ZSXU,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10024,2,Mpesa,MBFENINRZY,11-01-18,8:50,Kisii,Nairobi,shuttle,11
10024,3,Mpesa,M0WQWTWDCU,11-01-18,8:50,Kisii,Nairobi,shuttle,11
10003,11A,Mpesa,JQOEFFCPLJ,11-01-18,19:04,Kisii,Nairobi,Bus,49
10041,15A,Mpesa,BGGTUF7GX3,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10037,15A,Mpesa,KLL8RZIMIK,08-02-18,19:07,Sirare,Nairobi,Bus,49
10003,17B,Mpesa,MC27DURQ4A,11-01-18,19:04,Kisii,Nairobi,Bus,49
10029,8,Mpesa,ZUEEYAKL1I,11-01-18,8:40,Kisii,Nairobi,shuttle,11
10044,6,Mpesa,GJZ0KJWABS,11-01-18,7:30,Kisii,Nairobi,shuttle,11
10044,4,Mpesa,SI3LL7EGCM,11-01-18,7:30,Kisii,Nairobi,shuttle,11
10035,5,Mpesa,CO8KLAEBCM,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10044,10,Mpesa,D31Q6GLZ80,11-01-18,7:30,Kisii,Nairobi,shuttle,11
10045,1B,Mpesa,R9YH2OCTIM,08-02-18,7:06,Kijauri,Nairobi,Bus,49
10043,4A,Mpesa,MANXPJFYER,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10041,3A,Mpesa,VYHIAEHF4Z,08-02-18,7:09,Homa Bay,Nairobi,Bus,49
10044,9,Mpesa,BUKH8DQ44P,11-01-18,7:30,Kisii,Nairobi,shuttle,11
10035,4,Mpesa,WWZ5XLHQ5O,11-01-18,7:40,Kisii,Nairobi,shuttle,11
10046,3A,Mpesa,7DYPICCAQU,11-01-18,19:03,Kisii,Nairobi,Bus,49
10042,2B,Mpesa,AWYOILMU97,08-02-18,7:12,Migori,Nairobi,Bus,49
10042,1B,Mpesa,AO5COCWGJD,08-02-18,7:12,Migori,Nairobi,Bus,49
10047,1B,Mpesa,BPGEL38FJQ,11-01-18,7:06,Kisii,Nairobi,Bus,49
10037,8A,Mpesa,33LSWEPE2F,08-02-18,19:07,Sirare,Nairobi,Bus,49
10037,7A,Mpesa,CN2BKDXTCC,08-02-18,19:07,Sirare,Nairobi,Bus,49
10043,2B,Mpesa,DV9CAOPQ3G,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10043,1B,Mpesa,MZQUTAPS49,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10043,8A,Mpesa,OASVB1QYWN,08-02-18,7:13,Kehancha,Nairobi,Bus,49
10036,22B,Mpesa,GPEROL43NF,08-02-18,7:05,Rongo,Nairobi,Bus,49
10036,21B,Mpesa,NUVQRMORSL,08-02-18,7:05,Rongo,Nairobi,Bus,49
10037,1B,Mpesa,AILNJGXQA9,08-02-18,19:07,Sirare,Nairobi,Bus,49
